2024-07-20 16:52:31,145 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:31,220 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:31,223 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:31,223 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:31,271 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:31,274 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:31,274 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:31,388 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:31,391 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:31,391 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:31,493 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:31,496 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:31,496 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:32,138 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:32,141 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:32,141 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:39,262 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:39,264 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:39,264 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:40,285 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:40,289 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:40,289 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:40,439 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:40,441 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
